Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Th mean,Nucleus: Th sum,Nucleus: Th std dev,Nucleus: Th max,Nucleus: Th min,Nucleus: Th range,Nucleus: Trpc6 mean,Nucleus: Trpc6 sum,Nucleus: Trpc6 std dev,Nucleus: Trpc6 max,Nucleus: Trpc6 min,Nucleus: Trpc6 range,Nucleus: Dapi mean,Nucleus: Dapi sum,Nucleus: Dapi std dev,Nucleus: Dapi max,Nucleus: Dapi min,Nucleus: Dapi range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Th mean,Cell: Th std dev,Cell: Th max,Cell: Th min,Cell: Trpc6 mean,Cell: Trpc6 std dev,Cell: Trpc6 max,Cell: Trpc6 min,Cell: Dapi mean,Cell: Dapi std dev,Cell: Dapi max,Cell: Dapi min,Cytoplasm: Th mean,Cytoplasm: Th std dev,Cytoplasm: Th max,Cytoplasm: Th min,Cytoplasm: Trpc6 mean,Cytoplasm: Trpc6 std dev,Cytoplasm: Trpc6 max,Cytoplasm: Trpc6 min,Cytoplasm: Dapi mean,Cytoplasm: Dapi std dev,Cytoplasm: Dapi max,Cytoplasm: Dapi min,Nucleus/Cell area ratio
123_3.tif,76c2b31c-4609-43be-b720-66d53d59ce65,Cell,,,VTA,Polygon,2050.6,398.71,51.0552,31.6658,0.6398,10.059,8.1844,0.5534,2.6719,1694,2.6933,39,1,38,4.1593,2637,10.0379,63,1,62,160.5016,101758,66.5208,255,13,242,110.66,46.5315,0.6423,16.8272,12.2276,0.6795,2.9637,3.5791,52,1,3.847,9.8371,85,1,98.1284,80.8763,255,2,3.2121,4.1737,52,1,3.5812,9.6617,85,1,45.0483,47.0482,255,2,0.457
123_3.tif,97ed1130-0a05-4447-a385-e84811931cba,Cell,,Th,VTA,Polygon,2065.7,397.13,18.8735,16.6599,0.8545,6.1575,4.1168,0.7096,18.2563,4345,14.5639,78,1,77,7.7857,1853,16.2543,92,1,91,53.7185,12785,32.6749,154,2,152,97.3518,38.7042,0.8167,13.2311,10.0966,0.5853,13.3325,14.6671,80,1,4.5074,11.7724,92,1,28.1972,28.0084,154,2,12.1294,14.4465,80,1,3.7064,10.2404,78,1,21.961,22.7607,124,2,0.1931
123_3.tif,77c42026-0f55-42c8-81aa-c77d2d62584b,Cell,,,VTA,Polygon,2129.2,396.68,28.6329,21.8425,0.7542,8.0074,5.5038,0.736,2.6889,968,2.1459,19,1,18,3.9583,1425,10.1064,72,1,71,36.1639,13019,26.5533,158,2,156,183.2504,49.9427,0.9232,17.9751,13.0558,0.69,2.8267,2.5824,31,1,3.8566,9.2488,83,1,17.4052,19.0467,158,2,2.8526,2.6562,31,1,3.8374,9.0811,83,1,13.8751,14.8314,100,2,0.1564
123_3.tif,8bb9895a-dbdc-45ae-b27d-5511686ae164,Cell,,,VTA,Polygon,2113.5,398.74,50.8939,28.8442,0.7687,11.0129,6.5839,0.8059,2.6588,1691,1.983,22,1,21,3.2123,2043,6.2414,43,1,42,137.4796,87437,56.3748,255,10,245,237.9352,58.2706,0.8806,21.0728,14.7944,0.729,2.7692,2.103,31,1,3.7942,7.4844,73,1,44.899,57.8333,255,2,2.7995,2.1342,31,1,3.9542,7.7849,73,1,19.4533,19.6802,161,2,0.215
123_3.tif,8839cd53-e6d0-4ae3-ba8e-561696b40259,Cell,,,VTA,Polygon,2370.2,398.36,64.7668,31.909,0.7993,10.7145,9.2303,0.1519,2.9361,2390,3.0672,32,1,31,3.2518,2647,10.4288,120,1,119,46.5369,37881,33.6104,242,2,240,279.2311,61.3753,0.9315,20.6253,17.3328,0.4824,15.444,42.4419,255,1,3.2113,11.2884,218,1,19.2985,25.5548,242,2,19.286,47.8446,255,1,3.1989,11.5415,218,1,10.9317,14.4571,101,2,0.2335
123_3.tif,3492c15c-d4f8-42ef-b1f7-71404d50e7b3,Cell,,,VTA,Polygon,2352,401.36,73.397,39.0555,0.6047,14.7639,7.1524,0.8938,2.4219,2216,2.1526,32,1,31,1.988,1819,5.7349,66,1,65,38.0022,34772,29.483,179,2,177,338.3519,68.2773,0.9121,24.6152,17.1599,0.7141,2.4714,2.2552,38,1,2.6018,7.4999,95,1,15.3913,21.4094,179,2,2.4852,2.2831,38,1,2.7729,7.9146,95,1,9.0856,12.7127,115,2,0.2193
123_3.tif,3dd22ccb-aad7-4c11-a062-1909188a2f62,Cell,,Trpc6,VTA,Polygon,2024.8,398.32,18.3089,16.8282,0.8125,5.9153,4.5982,0.5569,5.1164,1187,4.9157,27,1,26,13.3879,3106,21.7271,143,1,142,68.9698,16001,35.7041,181,8,173,76.1393,33.9876,0.8283,11.7038,8.9095,0.5591,4.4247,4.7291,47,1,6.8788,15.4529,143,1,42.1602,33.9396,181,2,4.2008,4.6487,47,1,4.7727,12.0704,112,1,33.4854,28.3832,168,2,0.2383
123_3.tif,0005ca76-8838-4e6f-b358-dc114aec3025,Cell,,,VTA,Polygon,2148,400.13,39.5214,25.9544,0.7373,9.3419,6.7605,0.736,2.7495,1350,2.8256,37,1,36,3.2098,1576,8.7881,85,1,84,195.0998,95794,58.5943,255,29,226,185.5895,52.5981,0.843,18.9694,13.2552,0.7407,2.8102,2.9445,46,1,3.475,9.5699,92,1,56.9627,80.2474,255,1,2.8267,2.9764,46,1,3.5469,9.772,92,1,19.5315,26.1008,228,1,0.2128
123_3.tif,998680cc-bb55-412d-861f-e83c45cde29c,Cell,,,VTA,Polygon,1957.9,400.47,14.0341,13.4249,0.9785,4.7241,3.8395,0.5722,2.2644,394,1.2718,11,1,10,3.0402,529,8.6782,66,1,65,88.454,15391,61.6369,255,2,253,94.8515,36.0373,0.9178,12.2685,10.6687,0.4477,2.4525,2.1451,23,1,3.2895,9.1963,82,1,23.9185,38.623,255,2,2.4851,2.2613,23,1,3.3327,9.2866,82,1,12.7341,15.7325,99,2,0.1414
123_3.tif,3c6c31a1-371c-4861-b863-c79e999c091d,Cell,,,VTA,Polygon,2198.2,403.63,35.0854,26.5145,0.6271,8.7501,6.6481,0.5995,2.6728,1168,2.2259,18,1,17,4.0412,1766,10.1657,67,1,66,50.1259,21905,33.2814,184,2,182,155.9081,47.4915,0.8687,16.6903,12.8524,0.5408,3.0563,4.5382,101,1,3.4388,9.1081,73,1,22.4424,27.3068,184,2,3.1682,5.0109,101,1,3.263,8.7715,73,1,14.3665,18.755,107,2,0.2237
123_3.tif,643bb123-200b-48ab-91c1-6f727ec6d7eb,Cell,,Th,VTA,Polygon,1929.2,400.2,12.0177,15.4488,0.6328,5.9926,3.2379,0.8183,83.891,13087,55.9491,255,2,253,2.609,407,6.9315,61,1,60,40.4808,6315,29.3232,124,2,122,72.3484,36.2354,0.6924,14.4054,7.2753,0.8939,33.7148,46.5552,255,1,3.0666,8.6486,78,1,22.394,23.4242,124,2,23.2081,36.4864,235,1,3.1624,8.9676,78,1,18.6067,20.0413,115,2,0.1678
123_3.tif,e774614b-a367-47da-b44e-bd811e1bc01d,Cell,,,VTA,Polygon,2240.1,404.58,76.1393,36.8444,0.7048,12.8514,8.8995,0.6996,2.51,2377,1.9558,20,1,19,3.6505,3457,9.4765,79,1,78,36.2872,34364,29.0787,211,2,209,305.1216,64.2112,0.93,21.4378,18.6669,0.3815,2.6025,2.3941,41,1,3.7894,9.9,99,1,17.5418,22.1242,211,2,2.6334,2.523,41,1,3.8357,10.0386,99,1,11.2845,14.6412,91,2,0.2503
123_3.tif,a1c5ed76-f937-4942-a07b-9cb38681d358,Cell,,,VTA,Polygon,1983.9,402.7,33.2303,24.3949,0.7017,7.9409,5.9454,0.7047,2.5553,1063,2.5708,37,1,36,2.9255,1217,8.0586,69,1,68,76.0986,31657,43.1325,255,2,253,156.3113,51.539,0.7395,17.8765,11.3235,0.8288,2.6493,2.6687,37,1,3.447,9.4938,76,1,28.8708,36.6507,255,2,2.675,2.6951,29,1,3.5891,9.8465,76,1,15.9961,20.7152,188,2,0.2136
123_3.tif,f35eb575-b270-46a8-9742-1325e10f2fbc,Cell,,,VTA,Polygon,2089.1,402.59,18.7928,16.1626,0.904,5.4507,4.5601,0.5529,2.8771,679,2.6923,25,1,24,4.9619,1171,11.9497,84,1,83,85.8475,20260,55.5817,255,2,253,168.7323,47.0178,0.9591,15.5185,13.5899,0.4639,2.9971,3.3327,51,1,3.9101,10.433,99,1,22.6912,33.6992,255,2,3.0124,3.4058,51,1,3.7764,10.2199,99,1,14.6606,17.7978,140,2,0.1111
123_3.tif,f1acd839-89d8-423b-a6a7-8e6499ea7161,Cell,,,VTA,Polygon,2263,406.99,47.1031,26.6585,0.8329,9.2447,6.5126,0.6969,2.4224,1405,2.148,26,1,25,2.7086,1571,8.1484,68,1,67,87.9,50982,51.6142,255,2,253,234.1444,55.7265,0.9475,19.1963,15.6142,0.571,2.462,2.1758,32,1,3.0513,8.5846,79,1,28.4943,40.976,255,2,2.4718,2.183,32,1,3.1368,8.6896,79,1,13.6748,18.2732,167,2,0.2004
123_3.tif,267470e3-b6e2-4210-b3dc-21529a688295,Cell,,,VTA,Polygon,2021.1,403.97,18.6315,17.6353,0.7528,5.9324,4.618,0.6836,3.0126,720,2.866,18,1,17,3.6151,864,9.5325,56,1,55,149.6318,35762,66.5863,255,8,247,79.6075,38.4677,0.676,15.7332,6.7981,0.9216,3.1207,3.4182,32,1,3.7008,9.8307,77,1,64.0345,65.0664,255,2,3.1553,3.5779,32,1,3.7282,9.9303,77,1,36.6479,32.819,233,2,0.2421
123_3.tif,0320ba50-1700-4857-8a05-9050a56a3ab4,Cell,,,VTA,Polygon,2017.3,408.83,29.6008,23.4226,0.678,9.0653,4.6996,0.8806,5.9865,2215,8.7734,70,1,69,3.1622,1170,8.8241,60,1,59,100.7946,37294,49.1129,255,2,253,123.807,50.107,0.6197,19.0552,8.7386,0.9263,13.2001,22.7584,169,1,3.3619,8.8611,83,1,42.5673,46.2638,255,2,15.4833,25.219,169,1,3.4251,8.8756,83,1,24.1377,25.3448,170,2,0.2407
123_3.tif,bf22f56c-2757-4066-9cc5-fa2fa2900a37,Cell,,,VTA,Polygon,1921.5,412.26,56.2979,36.4241,0.5332,11.3113,7.5223,0.7727,2.9088,2042,2.7699,29,1,28,2.9103,2043,8.1746,78,1,77,37.9658,26652,27.955,152,2,150,241.3228,57.9565,0.9028,20.6813,15.8695,0.6344,2.7257,2.7632,46,1,2.9109,8.5738,113,1,21.8088,23.275,155,2,2.6697,2.7593,46,1,2.9111,8.694,113,1,16.8667,19.0886,155,2,0.2359
123_3.tif,657e4cfa-7d16-4c00-a38e-9ad7af73080e,Cell,,,VTA,Polygon,2048.6,406.76,29.0362,21.8561,0.7638,8.6228,4.4719,0.8618,2.6574,954,2.2565,20,1,19,2.9443,1057,8.5865,65,1,64,104.337,37457,49.507,255,2,253,90.3347,41.4156,0.6618,17.9341,7.5173,0.9146,2.8183,2.6701,24,1,3.5289,10.4766,159,1,58.1665,52.6481,255,2,2.894,2.8419,24,1,3.8037,11.2504,159,1,36.4712,38.1013,254,2,0.3169
123_3.tif,dac0810e-8781-4e8c-aec3-06fa017436a8,Cell,,,VTA,Polygon,1982.4,409.26,14.6794,15.1701,0.8016,5.0384,4.1345,0.5554,2.3622,437,1.9792,18,1,17,4.1297,764,11.5667,109,1,108,139.0216,25719,60.9923,255,16,239,49.4421,30.5808,0.6644,13.0816,5.1861,0.9149,2.6246,2.5054,33,1,3.6311,10.0762,109,1,68.3026,66.6217,255,1,2.7367,2.6934,33,1,3.418,9.3741,71,1,38.0878,41.2061,206,1,0.2914
123_3.tif,f1ea1a6f-e68f-4645-8230-9ffacde9f30a,Cell,,,VTA,Polygon,2076,408.99,46.8611,29.8768,0.6597,11.6866,5.8234,0.8838,2.9399,1711,3.0074,26,1,25,3.0979,1803,8.4718,83,1,82,78.8419,45886,42.7435,207,2,205,210.2702,53.5524,0.9214,19.0202,15.5682,0.5376,2.9893,3.1759,38,1,3.5675,9.5125,99,1,32.0372,36.8594,207,2,3.0035,3.2233,38,1,3.7024,9.7888,99,1,18.5918,20.3572,120,2,0.223
123_3.tif,adb4d12b-4312-42f5-9596-82811cf2cc05,Cell,,,VTA,Polygon,2227.1,410.8,16.7764,15.8343,0.8408,5.248,4.4447,0.5207,2.5735,543,2.1576,14,1,13,3.3602,709,9.2078,54,1,53,80.4597,16977,66.1277,255,2,253,150.9074,45.9995,0.8962,15.3759,12.6124,0.5735,2.7293,2.5518,27,1,3.7224,10.6373,139,1,22.6391,37.7968,255,2,2.7491,2.5975,27,1,3.7684,10.8068,139,1,15.2984,24.054,213,2,0.1099
123_3.tif,db31242b-7249-4040-a2a1-816b60f40d59,Cell,,,VTA,Polygon,1975.3,414.82,78.075,34.8141,0.8095,11.102,9.7614,0.3571,2.6756,2598,2.8384,39,1,38,2.6632,2586,7.3522,63,1,62,195.8445,190165,61.5121,255,4,251,251.808,61.8556,0.827,20.9643,16.9772,0.632,2.635,2.5246,39,1,3.2053,8.9697,93,1,74.6193,91.3208,255,1,2.6166,2.3699,36,1,3.4498,9.6023,93,1,19.9215,27.7619,250,1,0.3087
123_3.tif,18ba9a9b-f93f-4c19-9a56-9116daa4c91f,Cell,,,VTA,Polygon,2042.9,413.08,14.1148,14.5812,0.8342,5.1876,3.7752,0.6264,2.6722,481,2.1581,15,1,14,2.1722,391,5.4576,47,1,46,112.4556,20242,58.7281,255,2,253,70.7353,33.3463,0.7994,12.125,9.5004,0.511,2.6383,2.189,26,1,3.6156,9.4048,74,1,44.4478,53.7637,255,2,2.6296,2.1983,26,1,3.9858,10.1432,74,1,27.01,35.4957,255,2,0.1977
123_3.tif,a4646cef-d290-4ba9-a66b-267d97160bca,Cell,,,VTA,Polygon,2053.5,415.58,75.494,34.8655,0.7804,11.6198,8.7908,0.6463,2.8784,2723,2.9401,31,1,30,3.5634,3371,9.8661,87,1,86,165.296,156370,65.2806,255,3,252,186.638,56.3912,0.7375,21.2242,12.566,0.8446,2.922,2.9328,31,1,3.6629,9.9798,97,1,85.256,83.0476,255,2,2.952,2.9285,31,1,3.7314,10.0603,97,1,30.1485,35.5345,204,2,0.4057
123_3.tif,86080612-b22e-44f6-98df-db537fc3c297,Cell,,,VTA,Polygon,1906.7,411.42,10.4853,12.4841,0.8454,4.3509,3.5206,0.5629,2.7239,365,2.1289,15,1,14,2.8284,379,6.4546,44,1,43,50.5821,6778,31.9469,137,2,135,85.6567,34.1204,0.9246,11.4054,10.2032,0.2806,2.8126,2.6166,27,1,3.2362,9.0119,70,1,24.4105,25.0017,137,2,2.8253,2.6801,27,1,3.2947,9.323,70,1,20.6517,21.3702,124,2,0.1224
123_3.tif,f23cf758-ab4a-44df-917a-af3892911abe,Cell,,,VTA,Polygon,2305.5,416.39,63.6376,31.6158,0.8,10.9185,8.1466,0.6076,2.3873,1917,2.1141,36,1,35,2.1283,1709,6.0418,61,1,60,59.8929,48094,39.3445,213,2,211,295.6042,61.9194,0.9689,20.9158,18.1688,0.4296,2.4322,2.1751,49,1,2.5997,7.5224,96,1,20.7146,30.2343,213,2,2.4448,2.1922,49,1,2.732,7.8839,96,1,9.7222,13.6034,136,2,0.218
123_3.tif,7dd6b672-4ac8-4f8b-bdc2-c85e082fe268,Cell,,,VTA,Polygon,2148.4,414.46,62.9117,30.8106,0.8328,10.6206,8.1078,0.5895,3.4873,2741,3.7951,31,1,30,3.1463,2473,8.4478,58,1,57,191.2494,150322,65.1717,255,7,248,227.1273,57.214,0.8719,19.3506,15.4291,0.5513,3.8702,4.6048,53,1,3.3856,9.0857,80,1,67.5694,88.1082,255,1,4.0182,4.8747,53,1,3.4781,9.321,80,1,19.7521,30.3396,255,1,0.2763
123_3.tif,3733e52f-0322-408c-9092-f7e8d5dacbf0,Cell,,,VTA,Polygon,1894.3,416.46,69.3642,33.4969,0.7768,11.0638,8.9895,0.4566,2.624,2275,2.9537,56,1,55,2.6897,2332,7.5623,60,1,59,232.2814,201388,40.9814,255,57,198,140.7447,47.9486,0.7693,18.1703,11.1802,0.7835,2.5949,2.6456,56,1,3.1291,9.0811,109,1,138.6554,103.9502,255,1,2.5663,2.3047,33,1,3.5606,10.3443,109,1,46.7259,51.9728,255,1,0.4936
123_3.tif,ad4a9530-6126-4188-869c-a98877fada83,Cell,,,VTA,Polygon,2004.8,415.48,24.6807,22.7386,0.5998,8.462,4.616,0.8703,7.4952,2331,7.4474,54,1,53,8.8006,2737,18.7031,138,1,137,57.6688,17935,37.7343,230,2,228,134.7762,45.2483,0.8272,17.4209,11.3225,0.7955,6.7183,7.3865,58,1,4.6711,12.2168,138,1,28.4856,30.625,230,2,6.5408,7.3638,58,1,3.7274,9.9426,77,1,21.817,24.26,182,2,0.1825
123_3.tif,c98bff64-0647-411f-98cc-8b63f09f49aa,Cell,,Th,VTA,Polygon,2013.6,415.38,23.3096,18.5552,0.8508,6.7685,4.698,0.7223,13.5329,3911,11.7435,61,1,60,4.3391,1254,10.0869,62,1,61,115.2318,33302,66.0983,255,3,252,60.1694,30.6862,0.803,10.0841,8.6056,0.5061,18.8083,24.4443,184,1,5.9028,13.3219,89,1,71.1052,60.1485,255,2,22.1082,29.2847,184,1,6.881,14.9222,89,1,43.5022,34.2371,162,2,0.3847
123_3.tif,b69732da-bb4b-4f07-a72d-d99031fe9b38,Cell,,,VTA,Polygon,2067.7,417.76,23.5516,19.8007,0.7549,7.2274,4.6188,0.7703,2.5364,766,2.2817,25,1,24,2.3709,716,6.5329,53,1,52,75.5861,22827,49.8678,248,2,246,121.3066,43.646,0.8002,14.6488,11.6912,0.5544,2.8918,3.225,44,1,3.0173,8.4282,83,1,29.071,37.1225,248,2,2.9809,3.4159,44,1,3.1793,8.8346,83,1,17.4133,20.5747,192,2,0.1954
123_3.tif,9a8db52d-1a1a-4872-8951-0159cf71e398,Cell,,,VTA,Polygon,1911.9,419.37,10.082,13.2645,0.7201,4.3976,3.0767,0.6993,2.5,330,1.8264,13,1,12,2.3258,307,5.2618,32,1,31,81.5455,10764,44.7259,188,2,186,67.2671,31.5984,0.8466,10.4103,9.3081,0.4152,2.5938,2.1365,26,1,3.5018,12.1989,236,1,36.9665,41.3619,255,2,2.6113,2.1903,26,1,3.722,13.0864,236,1,28.6199,34.885,255,2,0.1534
123_3.tif,85283632-619f-40f3-8eca-86495d04aa13,Cell,,,VTA,Polygon,2023.6,421.74,50.8133,28.3891,0.7923,9.5348,7.6503,0.5327,2.7841,1754,2.7764,23,1,22,4.9698,3131,12.8537,108,1,107,125.0619,78789,58.5695,255,5,250,167.8451,50.5057,0.8269,18.234,14.0854,0.5045,2.9414,3.0572,50,1,4.5041,11.7841,108,1,57.2103,60.6041,255,2,3.0096,3.1697,50,1,4.3021,11.2876,100,1,27.7908,30.2785,181,2,0.301
123_3.tif,28e970ff-4b47-4a41-a007-6b356b38aa65,Cell,,,VTA,Polygon,2364.1,423.23,61.4599,35.5566,0.6109,12.663,7.5421,0.8289,2.8463,2166,3.5724,48,1,47,3.0736,2339,8.0743,58,1,57,51.3758,39097,34.2471,182,2,180,271.4881,61.2735,0.9087,22.4189,16.5982,0.624,3.3074,4.4254,65,1,2.7933,7.6208,81,1,22.646,27.2901,182,2,3.4421,4.637,65,1,2.7114,7.4828,81,1,14.2563,17.5669,120,2,0.2264
123_3.tif,234a647e-07fc-4eef-9ca9-67dc3f0f4ce7,Cell,,,VTA,Polygon,2088.6,420.21,16.7764,16.9907,0.7303,5.9044,4.4137,0.6882,10.8018,2344,13.9477,78,1,77,4.0184,872,11.4706,91,1,90,65.3041,14171,39.4107,226,2,224,119.7742,42.8908,0.8182,16.2264,9.9998,0.7786,7.4976,9.7326,78,1,3.9537,10.3279,91,1,26.8972,30.2934,244,2,6.934,8.6979,70,1,3.9426,10.125,74,1,20.3451,22.7069,244,2,0.145
123_3.tif,817d0490-3121-4bba-95f7-d6cd8d67bf17,Cell,,,VTA,Polygon,1896.2,425.89,49.7648,27.7248,0.8136,9.1824,7.3838,0.3864,2.4094,1489,1.7674,17,1,16,2.6537,1640,7.6781,85,1,84,179.3058,110811,58.3179,255,33,222,106.7079,42.0061,0.7599,13.7334,12.1318,0.4263,2.4747,1.8693,19,1,2.8151,8.6528,107,1,110.2015,86.8801,255,2,2.5318,1.9534,19,1,2.9562,9.4258,107,1,49.7963,57.8713,255,2,0.4612
123_3.tif,3041de46-30f1-4c0a-beac-66a422bd411b,Cell,,,VTA,Polygon,2145.1,425.42,44.2801,27.5116,0.7352,9.8906,6.7479,0.7864,3.0779,1699,3.5077,33,1,32,3.1848,1758,8.823,80,1,79,186.3261,102852,68.1852,255,8,247,155.9887,52.1549,0.7206,19.6501,11.0724,0.869,3.2788,3.6795,40,1,3.7176,9.4707,80,1,72.5225,84.7998,255,1,3.3588,3.744,40,1,3.93,9.7117,69,1,27.1653,31.3666,255,1,0.2846
123_3.tif,bf202df6-c247-4937-86e8-dd8af903b959,Cell,,,VTA,Polygon,1945.6,424.44,25.568,26.6079,0.4538,9.9587,4.6732,0.9061,2.4012,778,1.5073,13,1,12,3.6327,1177,9.3791,75,1,74,36.8457,11938,26.4288,170,2,168,180.5081,56.1724,0.7189,19.9682,12.6752,0.8217,2.7174,2.5539,36,1,3.704,9.8412,90,1,21.3643,22.0216,170,2,2.7709,2.6876,36,1,3.7161,9.9196,90,1,18.7463,20.0444,114,2,0.1417
123_3.tif,48ce21f4-ff85-4150-90d1-bf8f3b0a39b7,Cell,,,VTA,Polygon,2011,427.49,84.8501,34.8125,0.8798,11.302,9.8015,0.4666,2.7339,2887,2.6088,39,1,38,3.2415,3423,9.0067,72,1,71,202.8466,214206,56.7346,255,48,207,210.0282,54.7551,0.8803,19.8061,15.5686,0.6034,3.1155,3.4024,39,1,3.5359,9.4814,80,1,99.5977,95.9277,255,1,3.3757,3.8298,37,1,3.7366,9.7896,80,1,29.2098,32.4967,237,1,0.4058
123_3.tif,1286b690-1357-469f-af10-a9831574d6a9,Cell,,,VTA,Polygon,2198,421.47,20.3253,18.2761,0.7647,6.653,4.1357,0.7969,2.685,682,2.5852,21,1,20,5.9606,1514,14.0101,85,1,84,64.0315,16264,38.5519,183,2,181,119.9355,42.4024,0.8383,16.4772,10.2063,0.7893,2.6729,2.7339,43,1,3.7092,9.9486,85,1,23.1397,30.7877,183,2,2.6704,2.7645,43,1,3.2462,8.823,71,1,14.7296,20.5742,168,2,0.1688
123_3.tif,ad8891b5-373b-4686-bda7-b947ac8939d9,Cell,,,VTA,Polygon,2057.4,426.82,60.492,32.0369,0.7406,11.1649,7.816,0.6231,2.7251,2052,2.8834,40,1,39,3.4648,2609,9.6534,97,1,96,160.2709,120684,66.8601,255,2,253,189.7029,52.9426,0.8505,18.6122,14.5846,0.5032,3.0055,3.6028,57,1,3.8569,10.2879,113,1,70.7949,76.8645,255,1,3.1373,3.8891,57,1,4.0412,10.5709,113,1,28.7378,32.4325,243,1,0.3193
123_3.tif,640ad4b0-321f-4e4f-8b3b-7a85c97f769e,Cell,,,VTA,Polygon,2077.6,423.94,33.6336,23.2684,0.7806,8.6194,5.6355,0.7622,3.2251,1361,3.615,31,1,30,2.718,1147,7.2393,51,1,50,153.8626,64930,63.5405,255,12,243,118.645,43.305,0.795,14.6632,12.2504,0.2606,4.1514,5.4079,59,1,3.5261,9.2102,73,1,74.5397,73.3397,255,2,4.5233,5.9394,59,1,3.8506,9.8763,73,1,42.6898,48.7589,255,2,0.2827
123_3.tif,31063c4e-a3a5-4382-8949-b86dbcd4d872,Cell,,,VTA,Polygon,1908.5,429.95,63.6376,32.3298,0.7651,11.5522,7.7941,0.7309,2.7987,2225,4.1744,73,1,72,5.3849,4281,13.3815,110,1,109,148.3761,117959,60.5285,255,4,251,191.1547,52.7363,0.8637,19.983,14.1306,0.6653,2.7921,3.3949,73,1,4.4116,11.9934,122,1,69.1124,73.0105,255,2,2.7887,2.9271,39,1,3.9222,11.2035,122,1,29.2549,37.6916,255,2,0.3308
123_3.tif,dbfc8300-d12a-486f-81f0-335fc4e81383,Cell,,,VTA,Polygon,2041.2,429.82,133.889,49.2007,0.695,17.27,11.8223,0.7394,2.9477,4908,3.2928,38,1,37,3.5538,5917,9.6389,115,1,114,121.5135,202320,59.7496,255,1,254,315.6069,67.9535,0.8589,24.687,18.2578,0.7094,2.928,3.3238,48,1,3.6822,9.7169,115,1,64.8632,65.8713,255,1,2.9134,3.3472,48,1,3.7771,9.7753,100,1,22.9791,27.939,244,2,0.4262
123_3.tif,992183b9-87c5-4220-b4b7-edb5bdfc07e8,Cell,,,VTA,Polygon,2114.5,431.58,110.9827,49.5039,0.5691,17.1259,10.4868,0.7928,2.637,3647,1.7859,18,1,17,4.188,5792,7.8623,61,1,60,145.8084,201653,53.9623,255,24,231,402.7154,74.7708,0.9052,27.1564,19.7035,0.6991,2.7197,2.005,30,1,3.9888,8.0665,100,1,57.5819,65.9592,255,1,2.7513,2.0822,30,1,3.9125,8.1432,100,1,23.7915,27.9006,190,1,0.277
123_3.tif,8da0615b-4161-4886-86e7-63bddafbc0f3,Cell,,,VTA,Polygon,2214.3,428.77,69.1222,37.977,0.6023,12.6884,8.3077,0.7876,3.603,3095,4.3863,55,1,54,3.6135,3104,9.2683,87,1,86,36.8813,31681,27.8184,161,2,159,288.9098,62.7698,0.9214,21.0719,18.175,0.4409,3.2474,3.5657,55,1,3.6844,9.8494,111,1,19.9464,22.4203,161,2,3.1352,3.2571,32,1,3.7068,10.0273,111,1,14.6021,17.2693,109,2,0.2397
123_3.tif,3e496025-2b6b-4b30-b00e-6603de2009b6,Cell,,,VTA,Polygon,1978.2,430.03,105.498,41.9579,0.7531,14.2298,10.8651,0.5821,2.6509,3470,2.6028,46,1,45,3.2964,4315,9.1043,87,1,86,207.7234,271910,56.844,255,9,246,266.0841,62.4224,0.8581,20.8721,17.5133,0.5196,2.6702,2.4789,46,1,3.0766,8.4588,87,1,98.8804,98.7454,255,1,2.6829,2.3945,30,1,2.9323,8.0056,81,1,27.3924,33.7399,210,1,0.3949
123_3.tif,311e8d67-8ac0-4567-811b-1a1345b74426,Cell,,,VTA,Polygon,2086.1,431.2,25.9712,23.1982,0.6065,8.5795,4.9463,0.8566,2.8241,915,2.7893,28,1,27,2.7623,895,8.3675,78,1,77,80.0062,25922,46.5926,231,2,229,121.8712,42.1972,0.8601,14.6799,10.5278,0.6762,3.035,3.4286,53,1,3.7868,10.028,106,1,33.2389,39.181,231,2,3.0924,3.5817,53,1,4.0655,10.4198,106,1,20.5164,24.6249,163,2,0.216
123_3.tif,95d62629-87fb-4dac-a589-923ce19308b9,Cell,,,VTA,Polygon,1936.4,430.34,58.153,30.317,0.7951,10.5522,7.7152,0.6739,2.5436,1839,2.1214,24,1,23,2.7981,2023,7.4735,65,1,64,64.0152,46283,38.53,231,2,229,211.48,55.0238,0.8778,19.3229,14.8987,0.6579,2.7099,2.728,41,1,2.9119,8.3288,105,1,31.5402,33.2697,231,2,2.7732,2.9239,41,1,2.9553,8.6335,105,1,19.1826,20.2373,149,2,0.2753
123_3.tif,80726d45-897e-4728-bd9e-dd3882d474f0,Cell,,,VTA,Polygon,2202.5,427.02,12.1791,13.5386,0.835,4.6132,3.6826,0.5785,3.0645,475,3.3762,24,1,23,3.7806,586,10.7337,84,1,83,114.0323,17675,56.7721,255,2,253,36.9404,26.5187,0.6601,9.5825,6.7214,0.7209,2.7522,2.7558,28,1,3.7957,9.8183,84,1,64.9674,55.2433,255,2,2.5934,2.37,28,1,3.8033,9.3373,57,1,40.0328,33.5244,178,2,0.3296
